transaction_id,customer_id,segment,sku,product_name,category,supplier,quantity,base_price,unit_price,total_amount,discount_pct,date,month,quarter,payment_terms,source
TXN-004049,CUST-0088,pharma_enterprise,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,100,248.4,223.56,22356.0,0.0,2024-12-09,12,Q4,NET45,real_market_simulation
TXN-004050,CUST-0034,academic_research,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Thermo Fisher,9,230.51,233.62,2102.57,15.54,2025-03-18,3,Q1,NET30,real_market_simulation
TXN-004051,CUST-0112,pharma_enterprise,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,100,227.38,238.75,23874.9,0.0,2024-11-14,11,Q4,NET45,real_market_simulation
TXN-004052,CUST-0155,pharma_enterprise,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,100,85.09,104.2,10419.61,2.04,2024-09-21,9,Q3,NET45,real_market_simulation
TXN-004053,CUST-0129,pharma_enterprise,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,100,312.91,344.32,34432.21,4.31,2024-10-02,10,Q4,NET45,real_market_simulation
TXN-004054,CUST-0187,contract_research,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,100,107.42,112.59,11259.19,8.86,2025-01-26,1,Q1,NET30,real_market_simulation
TXN-004055,CUST-0039,academic_research,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,10,312.91,314.07,3140.71,12.72,2025-01-14,1,Q1,NET30,real_market_simulation
TXN-004056,CUST-0039,academic_research,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Sigma-Aldrich,38,122.05,128.43,4880.17,15.82,2024-09-22,9,Q3,NET30,real_market_simulation
TXN-004057,CUST-0095,pharma_enterprise,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,100,248.4,278.92,27891.82,10.17,2024-09-11,9,Q3,NET45,real_market_simulation
TXN-004058,CUST-0152,pharma_enterprise,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,100,203.74,177.97,17796.95,2.94,2025-05-18,5,Q2,NET45,real_market_simulation
TXN-004059,CUST-0061,biotech_startup,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,67,85.09,89.17,5974.32,12.67,2025-03-26,3,Q1,NET15,real_market_simulation
TXN-004060,CUST-0189,contract_research,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,100,248.4,217.03,21702.75,8.03,2025-07-25,7,Q3,NET30,real_market_simulation
TXN-004061,CUST-0086,biotech_startup,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,26,312.91,259.29,6741.5,7.93,2025-05-13,5,Q2,NET15,real_market_simulation
TXN-004062,CUST-0107,pharma_enterprise,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Sigma-Aldrich,100,278.86,286.02,28602.46,6.76,2025-02-12,2,Q1,NET45,real_market_simulation
TXN-004063,CUST-0154,pharma_enterprise,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Sigma-Aldrich,100,122.05,110.78,11077.65,4.46,2025-04-10,4,Q2,NET45,real_market_simulation
TXN-004064,CUST-0092,pharma_enterprise,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Cayman Chemical,100,261.78,241.7,24169.56,2.81,2025-04-30,4,Q2,NET45,real_market_simulation
TXN-004065,CUST-0042,academic_research,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Merck,7,140.2,147.4,1031.78,12.39,2025-03-16,3,Q1,NET30,real_market_simulation
TXN-004066,CUST-0083,biotech_startup,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Merck,23,140.2,137.19,3155.36,6.81,2024-11-05,11,Q4,NET15,real_market_simulation
TXN-004067,CUST-0002,academic_research,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,2,240.78,245.0,489.99,11.52,2025-01-29,1,Q1,NET30,real_market_simulation
TXN-004068,CUST-0167,government_lab,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,85,288.91,270.76,23014.29,10.75,2024-11-13,11,Q4,NET60,real_market_simulation
TXN-004069,CUST-0053,biotech_startup,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,61,107.42,105.99,6465.6,14.2,2024-10-11,10,Q4,NET15,real_market_simulation
TXN-004070,CUST-0189,contract_research,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,100,85.09,90.25,9025.17,7.77,2025-01-08,1,Q1,NET30,real_market_simulation
TXN-004071,CUST-0181,contract_research,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,100,240.78,264.03,26403.13,4.65,2025-01-14,1,Q1,NET30,real_market_simulation
TXN-004072,CUST-0040,academic_research,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Cayman Chemical,1,261.78,245.09,245.09,10.83,2024-11-18,11,Q4,NET30,real_market_simulation
TXN-004073,CUST-0145,pharma_enterprise,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Thermo Fisher,100,230.51,184.37,18436.59,5.9,2025-06-28,6,Q2,NET45,real_market_simulation
TXN-004074,CUST-0011,academic_research,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Merck,28,140.2,141.79,3970.24,12.05,2025-01-16,1,Q1,NET30,real_market_simulation
TXN-004075,CUST-0184,contract_research,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,100,240.78,195.31,19530.58,4.57,2025-06-29,6,Q2,NET30,real_market_simulation
TXN-004076,CUST-0012,academic_research,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,28,85.09,68.42,1915.83,15.36,2025-04-10,4,Q2,NET30,real_market_simulation
TXN-004077,CUST-0108,pharma_enterprise,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Cayman Chemical,100,261.78,306.1,30610.28,2.56,2025-03-28,3,Q1,NET45,real_market_simulation
TXN-004078,CUST-0065,biotech_startup,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,47,211.9,242.21,11383.87,0.61,2024-10-09,10,Q4,NET15,real_market_simulation
TXN-004079,CUST-0181,contract_research,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,100,259.51,259.89,25988.89,4.62,2024-08-27,8,Q3,NET30,real_market_simulation
TXN-004080,CUST-0027,academic_research,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,4,248.4,190.24,760.98,14.9,2025-05-07,5,Q2,NET30,real_market_simulation
TXN-004081,CUST-0097,pharma_enterprise,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,100,107.42,123.31,12330.98,4.34,2025-03-21,3,Q1,NET45,real_market_simulation
TXN-004082,CUST-0156,pharma_enterprise,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,100,259.51,261.32,26132.4,4.1,2024-11-24,11,Q4,NET45,real_market_simulation
TXN-004083,CUST-0188,contract_research,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,100,227.38,232.84,23284.44,10.95,2025-01-25,1,Q1,NET30,real_market_simulation
TXN-004084,CUST-0184,contract_research,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,100,85.09,72.19,7218.96,10.7,2025-07-17,7,Q3,NET30,real_market_simulation
TXN-004085,CUST-0065,biotech_startup,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,Cayman Chemical,33,202.4,173.0,5708.99,5.03,2024-12-31,12,Q4,NET15,real_market_simulation
TXN-004086,CUST-0003,academic_research,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,8,203.74,207.76,1662.1,11.33,2024-10-17,10,Q4,NET30,real_market_simulation
TXN-004087,CUST-0114,pharma_enterprise,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,100,240.78,228.74,22874.1,0.0,2025-04-09,4,Q2,NET45,real_market_simulation
TXN-004088,CUST-0079,biotech_startup,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,37,211.9,169.23,6261.46,11.26,2025-05-05,5,Q2,NET15,real_market_simulation
TXN-004089,CUST-0061,biotech_startup,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,116.34,88.02,8801.93,20.36,2025-07-13,7,Q3,NET15,real_market_simulation
TXN-004090,CUST-0081,biotech_startup,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,70,248.4,220.0,15400.34,6.77,2025-04-13,4,Q2,NET15,real_market_simulation
TXN-004091,CUST-0066,biotech_startup,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,57,203.74,146.31,8339.94,15.51,2025-06-20,6,Q2,NET15,real_market_simulation
TXN-004092,CUST-0194,contract_research,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,100,227.38,222.87,22286.56,6.65,2024-08-22,8,Q3,NET30,real_market_simulation
TXN-004093,CUST-0048,academic_research,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,3,211.9,167.1,501.29,16.99,2025-07-04,7,Q3,NET30,real_market_simulation
TXN-004094,CUST-0082,biotech_startup,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Thermo Fisher,59,230.51,230.19,13581.4,13.16,2024-10-05,10,Q4,NET15,real_market_simulation
TXN-004095,CUST-0130,pharma_enterprise,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Merck,100,140.2,126.12,12611.68,5.31,2025-07-22,7,Q3,NET45,real_market_simulation
TXN-004096,CUST-0018,academic_research,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,11,288.91,302.23,3324.57,9.03,2024-10-02,10,Q4,NET30,real_market_simulation
TXN-004097,CUST-0156,pharma_enterprise,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,116.34,104.71,10470.6,0.0,2025-05-05,5,Q2,NET45,real_market_simulation
TXN-004098,CUST-0119,pharma_enterprise,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,Cayman Chemical,100,202.4,224.8,22479.53,3.42,2024-10-05,10,Q4,NET45,real_market_simulation
TXN-004099,CUST-0034,academic_research,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Thermo Fisher,10,230.51,181.64,1816.38,17.05,2025-07-20,7,Q3,NET30,real_market_simulation
TXN-004100,CUST-0055,biotech_startup,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,29,312.91,295.17,8559.92,10.16,2024-11-18,11,Q4,NET15,real_market_simulation
TXN-004101,CUST-0124,pharma_enterprise,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,100,259.51,296.16,29615.82,4.9,2025-03-21,3,Q1,NET45,real_market_simulation
TXN-004102,CUST-0126,pharma_enterprise,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,100,240.78,206.83,20683.36,4.55,2025-05-15,5,Q2,NET45,real_market_simulation
TXN-004103,CUST-0123,pharma_enterprise,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Cayman Chemical,100,207.5,202.35,20234.83,7.13,2024-08-23,8,Q3,NET45,real_market_simulation
TXN-004104,CUST-0167,government_lab,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,44,312.91,296.6,13050.36,9.73,2024-11-17,11,Q4,NET60,real_market_simulation
TXN-004105,CUST-0021,academic_research,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,4,312.91,249.05,996.2,11.57,2025-05-02,5,Q2,NET30,real_market_simulation
TXN-004106,CUST-0031,academic_research,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,4,318.62,269.74,1078.95,19.37,2024-11-10,11,Q4,NET30,real_market_simulation
TXN-004107,CUST-0001,academic_research,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,19,240.78,188.13,3574.43,17.75,2025-07-16,7,Q3,NET30,real_market_simulation
TXN-004108,CUST-0135,pharma_enterprise,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Cayman Chemical,100,261.78,234.19,23419.25,5.83,2025-07-01,7,Q3,NET45,real_market_simulation
TXN-004109,CUST-0139,pharma_enterprise,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Merck,100,140.2,123.0,12299.8,7.65,2025-04-04,4,Q2,NET45,real_market_simulation
TXN-004110,CUST-0088,pharma_enterprise,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,100,85.09,88.92,8891.97,9.13,2025-01-31,1,Q1,NET45,real_market_simulation
TXN-004111,CUST-0079,biotech_startup,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,100,203.74,218.84,21884.08,10.49,2025-03-10,3,Q1,NET15,real_market_simulation
TXN-004112,CUST-0189,contract_research,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Sigma-Aldrich,100,278.86,239.59,23958.5,4.54,2024-12-13,12,Q4,NET30,real_market_simulation
TXN-004113,CUST-0185,contract_research,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,Thermo Fisher,20,345.39,375.09,7501.88,5.57,2024-10-31,10,Q4,NET30,real_market_simulation
TXN-004114,CUST-0196,contract_research,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,100,240.78,275.16,27516.34,8.58,2024-09-07,9,Q3,NET30,real_market_simulation
TXN-004115,CUST-0095,pharma_enterprise,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,100,203.74,224.49,22449.01,11.85,2024-09-23,9,Q3,NET45,real_market_simulation
TXN-004116,CUST-0162,government_lab,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Cayman Chemical,92,261.78,272.06,25029.2,16.86,2024-09-09,9,Q3,NET60,real_market_simulation
TXN-004117,CUST-0036,academic_research,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,4,248.4,201.06,804.23,14.8,2025-07-28,7,Q3,NET30,real_market_simulation
TXN-004118,CUST-0080,biotech_startup,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,28,240.78,193.3,5412.43,15.49,2025-04-30,4,Q2,NET15,real_market_simulation
TXN-004119,CUST-0040,academic_research,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,12,259.51,238.5,2862.05,16.45,2025-02-24,2,Q1,NET30,real_market_simulation
TXN-004120,CUST-0182,contract_research,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,100,203.74,195.29,19528.67,12.86,2025-02-17,2,Q1,NET30,real_market_simulation
TXN-004121,CUST-0120,pharma_enterprise,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,100,288.91,316.29,31629.45,8.77,2025-03-05,3,Q1,NET45,real_market_simulation
TXN-004122,CUST-0027,academic_research,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,9,312.91,247.22,2225.0,16.83,2025-04-27,4,Q2,NET30,real_market_simulation
TXN-004123,CUST-0179,government_lab,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,116.34,122.26,12225.69,12.43,2025-03-09,3,Q1,NET60,real_market_simulation
TXN-004124,CUST-0143,pharma_enterprise,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Merck,100,140.2,144.3,14430.4,1.97,2024-11-16,11,Q4,NET45,real_market_simulation
TXN-004125,CUST-0169,government_lab,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,85,259.51,204.73,17401.72,16.96,2025-07-18,7,Q3,NET60,real_market_simulation
TXN-004126,CUST-0112,pharma_enterprise,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Thermo Fisher,100,230.51,253.15,25314.92,4.5,2025-01-29,1,Q1,NET45,real_market_simulation
TXN-004127,CUST-0160,government_lab,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,63,248.4,241.16,15193.2,11.74,2025-02-02,2,Q1,NET60,real_market_simulation
TXN-004128,CUST-0017,academic_research,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,38,107.42,101.99,3875.59,13.69,2025-02-12,2,Q1,NET30,real_market_simulation
TXN-004129,CUST-0105,pharma_enterprise,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,100,318.62,291.58,29157.6,3.67,2025-07-18,7,Q3,NET45,real_market_simulation
TXN-004130,CUST-0099,pharma_enterprise,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,100,312.91,325.15,32514.73,1.04,2024-08-19,8,Q3,NET45,real_market_simulation
TXN-004131,CUST-0189,contract_research,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Thermo Fisher,82,230.51,259.38,21268.87,6.23,2025-03-08,3,Q1,NET30,real_market_simulation
TXN-004132,CUST-0086,biotech_startup,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,Cayman Chemical,52,202.4,169.32,8804.88,11.94,2025-04-07,4,Q2,NET15,real_market_simulation
TXN-004133,CUST-0036,academic_research,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,5,203.74,150.11,750.55,13.32,2025-06-05,6,Q2,NET30,real_market_simulation
TXN-004134,CUST-0079,biotech_startup,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Merck,47,140.2,135.0,6344.89,16.27,2024-10-05,10,Q4,NET15,real_market_simulation
TXN-004135,CUST-0133,pharma_enterprise,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,100,240.78,270.92,27091.75,2.16,2025-01-27,1,Q1,NET45,real_market_simulation
TXN-004136,CUST-0099,pharma_enterprise,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Merck,100,140.2,125.75,12575.26,5.58,2025-07-23,7,Q3,NET45,real_market_simulation
TXN-004137,CUST-0134,pharma_enterprise,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,Thermo Fisher,100,345.39,363.42,36341.91,8.5,2024-10-16,10,Q4,NET45,real_market_simulation
TXN-004138,CUST-0093,pharma_enterprise,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,Thermo Fisher,100,345.39,430.04,43003.86,0.39,2024-09-28,9,Q3,NET45,real_market_simulation
TXN-004139,CUST-0101,pharma_enterprise,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,100,248.4,218.75,21874.71,7.3,2025-04-21,4,Q2,NET45,real_market_simulation
TXN-004140,CUST-0006,academic_research,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Cayman Chemical,5,207.5,173.51,867.57,11.98,2025-07-04,7,Q3,NET30,real_market_simulation
TXN-004141,CUST-0056,biotech_startup,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Cayman Chemical,68,261.78,224.21,15246.21,9.84,2025-04-12,4,Q2,NET15,real_market_simulation
TXN-004142,CUST-0094,pharma_enterprise,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,100,259.51,206.78,20677.57,6.26,2025-06-08,6,Q2,NET45,real_market_simulation
TXN-004143,CUST-0024,academic_research,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,29,116.34,121.68,3528.75,12.84,2025-03-26,3,Q1,NET30,real_market_simulation
TXN-004144,CUST-0007,academic_research,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,4,107.42,77.92,311.67,14.66,2025-06-10,6,Q2,NET30,real_market_simulation
TXN-004145,CUST-0145,pharma_enterprise,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,100,203.74,204.05,20405.17,4.62,2024-11-26,11,Q4,NET45,real_market_simulation
TXN-004146,CUST-0068,biotech_startup,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,75,248.4,201.54,15115.26,9.85,2025-05-11,5,Q2,NET15,real_market_simulation
TXN-004147,CUST-0090,pharma_enterprise,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,100,211.9,182.06,18205.75,4.54,2024-12-11,12,Q4,NET45,real_market_simulation
